Time,RECPROUSM156N,PCEDGC96,PCENDC96,PCESC96,RSAFS,DSPIC96,PSAVERT,TOTALSA,NONREVSL,DGORDER,HSN1F,PAYEMS,UNRATE,CIVPART,JTSJOR,JTSHIR,JTSTSR,AWHAETP,CPILFESL,PPIFIS,PCEPI,PCEPILFE,CES0500000003,AHETPI,CSUSHPINSA,IQ,IR,BOPTEXP,BOPTIMP,BOPSTB,TWEXBGSMTH,EXHOSLUSM495S,RCES0500000003*
1941-01-01,,,,,,,,,,,,34481.0,,,,,,,,,,,,,,,,,,,,,
1941-02-01,,,,,,,,,,,,34843.0,,,,,,,,,,,,,,,,,,,,,
1941-03-01,,,,,,,,,,,,35092.0,,,,,,,,,,,,,,,,,,,,,
1941-04-01,,,,,,,,,,,,35468.0,,,,,,,,,,,,,,,,,,,,,
1941-05-01,,,,,,,,,,,,36182.0,,,,,,,,,,,,,,,,,,,,,
1941-06-01,,,,,,,,,,,,36650.0,,,,,,,,,,,,,,,,,,,,,
1941-07-01,,,,,,,,,,,,37137.0,,,,,,,,,,,,,,,,,,,,,
1941-08-01,,,,,,,,,,,,37544.0,,,,,,,,,,,,,,,,,,,,,
1941-09-01,,,,,,,,,,,,37835.0,,,,,,,,,,,,,,,,,,,,,
1941-10-01,,,,,,,,,,,,37949.0,,,,,,,,,,,,,,,,,,,,,
1941-11-01,,,,,,,,,,,,38024.0,,,,,,,,,,,,,,,,,,,,,
1941-12-01,,,,,,,,,,,,38104.0,,,,,,,,,,,,,,,,,,,,,
1942-01-01,,,,,,,,,,,,38347.0,,,,,,,,,,,,,,,,,,,,,
1942-02-01,,,,,,,,,,,,38512.0,,,,,,,,,,,,,,,,,,,,,
1942-03-01,,,,,,,,,,,,38935.0,,,,,,,,,,,,,,,,,,,,,
1942-04-01,,,,,,,,,,,,39352.0,,,,,,,,,,,,,,,,,,,,,
1942-05-01,,,,,,,,,,,,39771.0,,,,,,,,,,,,,,,,,,,,,
1942-06-01,,,,,,,,,,,,40029.0,,,,,,,,,,,,,,,,,,,,,
1942-07-01,,,,,,,,,,,,40472.0,,,,,,,,,,,,,,,,,,,,,
1942-08-01,,,,,,,,,,,,40988.0,,,,,,,,,,,,,,,,,,,,,
1942-09-01,,,,,,,,,,,,41259.0,,,,,,,,,,,,,,,,,,,,,
1942-10-01,,,,,,,,,,,,41515.0,,,,,,,,,,,,,,,,,,,,,
1942-11-01,,,,,,,,,,,,41674.0,,,,,,,,,,,,,,,,,,,,,
1942-12-01,,,,,,,,,,,,41915.0,,,,,,,,,,,,,,,,,,,,,
1943-01-01,,,,,,,,,6577.83,,,42172.0,,,,,,,,,,,,,,,,,,,,,
1943-02-01,,,,,,,,,6463.04,,,42393.0,,,,,,,,,,,,,,,,,,,,,
1943-03-01,,,,,,,,,6234.21,,,42552.0,,,,,,,,,,,,,,,,,,,,,
1943-04-01,,,,,,,,,6125.75,,,42647.0,,,,,,,,,,,,,,,,,,,,,
1943-05-01,,,,,,,,,5936.26,,,42596.0,,,,,,,,,,,,,,,,,,,,,
1943-06-01,,,,,,,,,5822.23,,,42781.0,,,,,,,,,,,,,,,,,,,,,
1943-07-01,,,,,,,,,5718.37,,,42700.0,,,,,,,,,,,,,,,,,,,,,
1943-08-01,,,,,,,,,5638.75,,,42546.0,,,,,,,,,,,,,,,,,,,,,
1943-09-01,,,,,,,,,5647.59,,,42492.0,,,,,,,,,,,,,,,,,,,,,
1943-10-01,,,,,,,,,5650.74,,,42675.0,,,,,,,,,,,,,,,,,,,,,
1943-11-01,,,,,,,,,5576.87,,,42821.0,,,,,,,,,,,,,,,,,,,,,
1943-12-01,,,,,,,,,5462.52,,,42746.0,,,,,,,,,,,,,,,,,,,,,
1944-01-01,,,,,,,,,5398.57,,,42654.0,,,,,,,,,,,,,,,,,,,,,
1944-02-01,,,,,,,,,5354.36,,,42538.0,,,,,,,,,,,,,,,,,,,,,
1944-03-01,,,,,,,,,5370.36,,,42294.0,,,,,,,,,,,,,,,,,,,,,
1944-04-01,,,,,,,,,5379.18,,,42063.0,,,,,,,,,,,,,,,,,,,,,
1944-05-01,,,,,,,,,5430.5,,,41985.0,,,,,,,,,,,,,,,,,,,,,
1944-06-01,,,,,,,,,5467.79,,,41947.0,,,,,,,,,,,,,,,,,,,,,
1944-07-01,,,,,,,,,5498.2,,,41904.0,,,,,,,,,,,,,,,,,,,,,
1944-08-01,,,,,,,,,5533.96,,,41850.0,,,,,,,,,,,,,,,,,,,,,
1944-09-01,,,,,,,,,5549.23,,,41679.0,,,,,,,,,,,,,,,,,,,,,
1944-10-01,,,,,,,,,5565.93,,,41708.0,,,,,,,,,,,,,,,,,,,,,
1944-11-01,,,,,,,,,5570.1,,,41711.0,,,,,,,,,,,,,,,,,,,,,
1944-12-01,,,,,,,,,5585.69,,,41860.0,,,,,,,,,,,,,,,,,,,,,
1945-01-01,,,,,,,,,5602.73,,,41895.0,,,,,,,,,,,,,,,,,,,,,
1945-02-01,,,,,,,,,5573.81,,,41897.0,,,,,,,,,,,,,,,,,,,,,
1945-03-01,,,,,,,,,5667.69,,,41798.0,,,,,,,,,,,,,,,,,,,,,
1945-04-01,,,,,,,,,5582.45,,,41446.0,,,,,,,,,,,,,,,,,,,,,
1945-05-01,,,,,,,,,5605.25,,,41304.0,,,,,,,,,,,,,,,,,,,,,
1945-06-01,,,,,,,,,5704.45,,,41149.0,,,,,,,,,,,,,,,,,,,,,
1945-07-01,,,,,,,,,5748.78,,,40874.0,,,,,,,,,,,,,,,,,,,,,
1945-08-01,,,,,,,,,5767.01,,,40466.0,,,,,,,,,,,,,,,,,,,,,
1945-09-01,,,,,,,,,5758.27,,,38507.0,,,,,,,,,,,,,,,,,,,,,
1945-10-01,,,,,,,,,5932.02,,,38600.0,,,,,,,,,,,,,,,,,,,,,
1945-11-01,,,,,,,,,6095.55,,,38996.0,,,,,,,,,,,,,,,,,,,,,
1945-12-01,,,,,,,,,6567.05,,,39110.0,,,,,,,,,,,,,,,,,,,,,
1946-01-01,,,,,,,,,6504.51,,,39829.0,,,,,,,,,,,,,,,,,,,,,
1946-02-01,,,,,,,,,6765.95,,,39244.0,,,,,,,,,,,,,,,,,,,,,
1946-03-01,,,,,,,,,7005.45,,,40195.0,,,,,,,,,,,,,,,,,,,,,
1946-04-01,,,,,,,,,7333.22,,,40913.0,,,,,,,,,,,,,,,,,,,,,
1946-05-01,,,,,,,,,7532.37,,,41349.0,,,,,,,,,,,,,,,,,,,,,
1946-06-01,,,,,,,,,7702.21,,,41735.0,,,,,,,,,,,,,,,,,,,,,
1946-07-01,,,,,,,,,7933.64,,,42153.0,,,,,,,,,,,,,,,,,,,,,
1946-08-01,,,,,,,,,8345.16,,,42642.0,,,,,,,,,,,,,,,,,,,,,
1946-09-01,,,,,,,,,8599.6,,,42915.0,,,,,,,,,,,,,,,,,,,,,
1946-10-01,,,,,,,,,8895.14,,,43093.0,,,,,,,,,,,,,,,,,,,,,
1946-11-01,,,,,,,,,9218.28,,,43395.0,,,,,,,,,,,,,,,,,,,,,
1946-12-01,,,,,,,,,9444.39,,,43379.0,,,,,,,,,,,,,,,,,,,,,
1947-01-01,,,,,,,,,9770.2,,,43535.0,,,,,,,,,,,,,,,,,,,,,
1947-02-01,,,,,,,,,10089.0,,,43557.0,,,,,,,,,,,,,,,,,,,,,
1947-03-01,,,,,,,,,10345.85,,,43607.0,,,,,,,,,,,,,,,,,,,,,
1947-04-01,,,,,,,,,10645.94,,,43499.0,,,,,,,,,,,,,,,,,,,,,
1947-05-01,,,,,,,,,10926.31,,,43638.0,,,,,,,,,,,,,,,,,,,,,
1947-06-01,,,,,,,,,11135.65,,,43810.0,,,,,,,,,,,,,,,,,,,,,
1947-07-01,,,,,,,,,11364.12,,,43743.0,,,,,,,,,,,,,,,,,,,,,
1947-08-01,,,,,,,,,11582.88,,,43960.0,,,,,,,,,,,,,,,,,,,,,
1947-09-01,,,,,,,,,11860.3,,,44203.0,,,,,,,,,,,,,,,,,,,,,
1947-10-01,,,,,,,,,12205.13,,,44411.0,,,,,,,,,,,,,,,,,,,,,
1947-11-01,,,,,,,,,12534.87,,,44484.0,,,,,,,,,,,,,,,,,,,,,
1947-12-01,,,,,,,,,12855.62,,,44581.0,,,,,,,,,,,,,,,,,,,,,
1948-01-01,,,,,,,,,13228.61,,,44679.0,3.4,58.6,,,,,,,,,,,,,,,,,,,
1948-02-01,,,,,,,,,13524.28,,,44533.0,3.8,58.9,,,,,,,,,,,,,,,,,,,
1948-03-01,,,,,,,,,13921.24,,,44683.0,4.0,58.5,,,,,,,,,,,,,,,,,,,
1948-04-01,,,,,,,,,14264.07,,,44379.0,3.9,59.0,,,,,,,,,,,,,,,,,,,
1948-05-01,,,,,,,,,14500.28,,,44796.0,3.5,58.3,,,,,,,,,,,,,,,,,,,
1948-06-01,,,,,,,,,14775.27,,,45034.0,3.6,59.2,,,,,,,,,,,,,,,,,,,
1948-07-01,,,,,,,,,15041.57,,,45160.0,3.6,59.3,,,,,,,,,,,,,,,,,,,
1948-08-01,,,,,,,,,15229.7,,,45178.0,3.9,58.9,,,,,,,,,,,,,,,,,,,
1948-09-01,,,,,,,,,15515.14,,,45294.0,3.8,58.9,,,,,,,,,,,,,,,,,,,
1948-10-01,,,,,,,,,15579.62,,,45245.0,3.7,58.7,,,,,,,,,,,,,,,,,,,
1948-11-01,,,,,,,,,15603.37,,,45192.0,3.8,58.7,,,,,,,,,,,,,,,,,,,
1948-12-01,,,,,,,,,15803.23,,,45032.0,4.0,59.1,,,,,,,,,,,,,,,,,,,
1949-01-01,,,,,,,,,15901.7,,,44668.0,4.3,58.7,,,,,,,,,,,,,,,,,,,
1949-02-01,,,,,,,,,16009.26,,,44497.0,4.7,59.0,,,,,,,,,,,,,,,,,,,
1949-03-01,,,,,,,,,16092.98,,,44240.0,5.0,58.9,,,,,,,,,,,,,,,,,,,
1949-04-01,,,,,,,,,16413.2,,,44236.0,5.3,58.8,,,,,,,,,,,,,,,,,,,
1949-05-01,,,,,,,,,16638.1,,,43984.0,6.1,59.0,,,,,,,,,,,,,,,,,,,
1949-06-01,,,,,,,,,16860.93,,,43739.0,6.2,58.6,,,,,,,,,,,,,,,,,,,
1949-07-01,,,,,,,,,17061.1,,,43531.0,6.7,58.9,,,,,,,,,,,,,,,,,,,
1949-08-01,,,,,,,,,17355.49,,,43624.0,6.8,59.2,,,,,,,,,,,,,,,,,,,
1949-09-01,,,,,,,,,17695.16,,,43780.0,6.6,59.1,,,,,,,,,,,,,,,,,,,
1949-10-01,,,,,,,,,18021.32,,,42942.0,7.9,59.6,,,,,,,,,,,,,,,,,,,
1949-11-01,,,,,,,,,18435.99,,,43242.0,6.4,59.4,,,,,,,,,,,,,,,,,,,
1949-12-01,,,,,,,,,18772.21,,,43522.0,6.6,59.2,,,,,,,,,,,,,,,,,,,
1950-01-01,,,,,,,,,19050.87,,,43526.0,6.5,58.9,,,,,,,,,,,,,,,,,,,
1950-02-01,,,,,,,,,19371.63,,,43297.0,6.4,58.9,,,,,,,,,,,,,,,,,,,
1950-03-01,,,,,,,,,19734.83,,,43954.0,6.3,58.8,,,,,,,,,,,,,,,,,,,
1950-04-01,,,,,,,,,20148.38,,,44382.0,5.8,59.2,,,,,,,,,,,,,,,,,,,
1950-05-01,,,,,,,,,20621.68,,,44718.0,5.5,59.1,,,,,,,,,,,,,,,,,,,
1950-06-01,,,,,,,,,21118.84,,,45083.0,5.4,59.4,,,,,,,,,,,,,,,,,,,
1950-07-01,,,,,,,,,22086.29,,,45454.0,5.0,59.1,,,,,,,,,,,,,,,,,,,
1950-08-01,,,,,,,,,22728.26,,,46192.0,4.5,59.5,,,,,,,,,,,,,,,,,,,
1950-09-01,,,,,,,,,23171.57,,,46438.0,4.4,59.2,,,,,,,,,,,,,,,,,,,
1950-10-01,,,,,,,,,23242.15,,,46706.0,4.2,59.4,,,,,,,,,,,,,,,,,,,
1950-11-01,,,,,,,,,23258.56,,,46776.0,4.2,59.3,,,,,,,,,,,,,,,,,,,
1950-12-01,,,,,,,,,23229.16,,,46861.0,4.3,59.2,,,,,,,,,,,,,,,,,,,
1951-01-01,,,,,,,,,23797.6,,,47288.0,3.7,59.1,,,,,,,,,,,,,,,,,,,
1951-02-01,,,,,,,,,24109.42,,,47577.0,3.4,59.1,,,,,,,,,,,,,,,,,,,
1951-03-01,,,,,,,,,24280.96,,,47873.0,3.4,59.8,,,,,,,,,,,,,,,,,,,
1951-04-01,,,,,,,,,24076.15,,,47861.0,3.1,59.1,,,,,,,,,,,,,,,,,,,
1951-05-01,,,,,,,,,23994.88,,,47952.0,3.0,59.4,,,,,,,,,,,,,,,,,,,
1951-06-01,,,,,,,,,23841.03,,,48064.0,3.2,59.0,,,,,,,,,,,,,,,,,,,
1951-07-01,,,,,,,,,23706.57,,,48061.0,3.1,59.4,,,,,,,,,,,,,,,,,,,
1951-08-01,,,,,,,,,23940.11,,,48012.0,3.1,59.2,,,,,,,,,,,,,,,,,,,
1951-09-01,,,,,,,,,24098.29,,,47954.0,3.3,59.1,,,,,,,,,,,,,,,,,,,
1951-10-01,,,,,,,,,24288.01,,,48006.0,3.5,59.4,,,,,,,,,,,,,,,,,,,
1951-11-01,,,,,,,,,24639.74,,,48147.0,3.5,59.2,,,,,,,,,,,,,,,,,,,
1951-12-01,,,,,,,,,24627.95,,,48314.0,3.1,59.6,,,,,,,,,,,,,,,,,,,
1952-01-01,,,,,,,,,24801.92,,,48296.0,3.2,59.5,,,,,,,,,,,,,,,,,,,
1952-02-01,,,,,,,,,25151.92,,,48522.0,3.1,59.5,,,,,,,,,,,,,,,,,,,
1952-03-01,,,,,,,,,25195.58,,,48504.0,2.9,58.9,,,,,,,,,,,,,,,,,,,
1952-04-01,,,,,,,,,25548.05,,,48620.0,2.9,58.8,,,,,,,,,,,,,,,,,,,
1952-05-01,,,,,,,,,26146.47,,,48642.0,3.0,59.1,,,,,,,,,,,,,,,,,,,
1952-06-01,,,,,,,,,26762.43,,,48282.0,3.0,59.1,,,,,,,,,,,,,,,,,,,
1952-07-01,,,,,,,,,27210.19,,,48143.0,3.2,58.9,,,,,,,,,,,,,,,,,,,
1952-08-01,,,,,,,,,27468.78,,,48924.0,3.4,58.7,,,,,,,,,,,,,,,,,,,
1952-09-01,,,,,,,,,27869.82,,,49320.0,3.1,59.2,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,28496.56,,,49597.0,3.0,58.7,,,,,,,,,,,,,,,,,,,
1952-11-01,,,,,,,,,29049.11,,,49816.0,2.8,59.1,,,,,,,,,,,,,,,,,,,
1952-12-01,,,,,,,,,29685.58,,,50166.0,2.7,59.2,,,,,,,,,,,,,,,,,,,
1953-01-01,,,,,,,,,30479.45,,,50144.0,2.9,59.5,,,,,,,,,,,,,,,,,,,
1953-02-01,,,,,,,,,30886.61,,,50339.0,2.6,59.5,,,,,,,,,,,,,,,,,,,
1953-03-01,,,,,,,,,31639.33,,,50473.0,2.6,59.6,,,,,,,,,,,,,,,,,,,
1953-04-01,,,,,,,,,32117.35,,,50435.0,2.7,59.1,,,,,,,,,,,,,,,,,,,
1953-05-01,,,,,,,,,32431.82,,,50490.0,2.5,58.6,,,,,,,,,,,,,,,,,,,
1953-06-01,,,,,,,,,32501.58,,,50519.0,2.5,58.9,,,,,,,,,,,,,,,,,,,
1953-07-01,,,,,,,,,32792.3,,,50536.0,2.6,58.9,,,,,,,,,,,,,,,,,,,
1953-08-01,,,,,,,,,33060.61,,,50489.0,2.7,58.6,,,,,,,,,,,,,,,,,,,
1953-09-01,,,,,,,,,33255.74,,,50368.0,2.9,58.5,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,33482.28,,,50240.0,3.1,58.5,,,,,,,,,,,,,,,,,,,
1953-11-01,,,,,,,,,33558.31,,,49908.0,3.5,58.6,,,,,,,,,,,,,,,,,,,
1953-12-01,,,,,,,,,33696.92,,,49703.0,4.5,58.3,,,,,,,,,,,,,,,,,,,
1954-01-01,,,,,,,,,34064.9,,,49469.0,4.9,58.6,,,,,,,,,,,,,,,,,,,
1954-02-01,,,,,,,,,33701.35,,,49382.0,5.2,59.3,,,,,,,,,,,,,,,,,,,
1954-03-01,,,,,,,,,33507.66,,,49157.0,5.7,59.1,,,,,,,,,,,,,,,,,,,
1954-04-01,,,,,,,,,33706.5,,,49179.0,5.9,59.2,,,,,,,,,,,,,,,,,,,
1954-05-01,,,,,,,,,33704.8,,,48965.0,5.9,58.9,,,,,,,,,,,,,,,,,,,
1954-06-01,,,,,,,,,33815.39,,,48895.0,5.6,58.5,,,,,,,,,,,,,,,,,,,
1954-07-01,,,,,,,,,34057.2,,,48835.0,5.8,58.4,,,,,,,,,,,,,,,,,,,
1954-08-01,,,,,,,,,34009.56,,,48826.0,6.0,58.7,,,,,,,,,,,,,,,,,,,
1954-09-01,,,,,,,,,34137.28,,,48886.0,6.1,59.2,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,34363.37,,,48942.0,5.7,58.8,,,,,,,,,,,,,,,,,,,
1954-11-01,,,,,,,,,34608.56,,,49180.0,5.3,58.6,,,,,,,,,,,,,,,,,,,
1954-12-01,,,,,,,,,35028.27,,,49331.0,5.0,58.1,,,,,,,,,,,,,,,,,,,
1955-01-01,,,,,,,,,35372.51,,,49496.0,4.9,58.6,,,,,,,,,,,,,,,,,,,
1955-02-01,,,,,,,,,35925.41,,,49644.0,4.7,58.4,,,,,,,,,,,,,,,,,,,
1955-03-01,,,,,,,,,36530.32,,,49962.0,4.6,58.5,,,,,,,,,,,,,,,,,,,
1955-04-01,,,,,,,,,37235.21,,,50248.0,4.7,59.0,,,,,,,,,,,,,,,,,,,
1955-05-01,,,,,,,,,37736.78,,,50512.0,4.3,58.8,,,,,,,,,,,,,,,,,,,
1955-06-01,,,,,,,,,38536.67,,,50790.0,4.2,58.8,,,,,,,,,,,,,,,,,,,
1955-07-01,,,,,,,,,39029.43,,,50987.0,4.0,59.3,,,,,,,,,,,,,,,,,,,
1955-08-01,,,,,,,,,39732.77,,,51111.0,4.2,59.7,,,,,,,,,,,,,,,,,,,
1955-09-01,,,,,,,,,40394.19,,,51266.0,4.1,59.7,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,40833.66,,,51429.0,4.3,59.8,,,,,,,,,,,,,,,,,,,
1955-11-01,,,,,,,,,41366.82,,,51592.0,4.2,59.9,,,,,,,,,,,,,,,,,,,
1955-12-01,,,,,,,,,41869.03,,,51805.0,4.2,60.2,,,,,,,,,,,,,,,,,,,
1956-01-01,,,,,,,,,42120.13,,,51975.0,4.0,60.2,,,,,,,,,,,,,,,,,,,
1956-02-01,,,,,,,,,42561.07,,,52167.0,3.9,59.9,,,,,,,,,,,,,,,,,,,
1956-03-01,,,,,,,,,43205.25,,,52294.0,4.2,59.8,,,,,,,,,,,,,,,,,,,
1956-04-01,,,,,,,,,43383.97,,,52375.0,4.0,59.9,,,,,,,,,,,,,,,,,,,
1956-05-01,,,,,,,,,43799.61,,,52506.0,4.3,60.2,,,,,,,,,,,,,,,,,,,
1956-06-01,,,,,,,,,44053.63,,,52586.0,4.3,60.1,,,,,,,,,,,,,,,,,,,
1956-07-01,,,,,,,,,44173.42,,,51955.0,4.4,60.1,,,,,,,,,,,,,,,,,,,
1956-08-01,,,,,,,,,44498.86,,,52631.0,4.1,60.0,,,,,,,,,,,,,,,,,,,
1956-09-01,,,,,,,,,44778.98,,,52604.0,3.9,60.0,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,44934.15,,,52777.0,3.9,59.8,,,,,,,,,,,,,,,,,,,
1956-11-01,,,,,,,,,45400.79,,,52821.0,4.3,59.8,,,,,,,,,,,,,,,,,,,
1956-12-01,,,,,,,,,45448.24,,,52929.0,4.2,59.8,,,,,,,,,,,,,,,,,,,
1957-01-01,,,,,,,,,45700.5,,,52887.0,4.2,59.5,,,,,28.5,,,,,,,,,,,,,,
1957-02-01,,,,,,,,,46042.24,,,53097.0,3.9,59.9,,,,,28.6,,,,,,,,,,,,,,
1957-03-01,,,,,,,,,46245.3,,,53156.0,3.7,59.8,,,,,28.7,,,,,,,,,,,,,,
1957-04-01,,,,,,,,,46517.42,,,53238.0,3.9,59.5,,,,,28.8,,,,,,,,,,,,,,
1957-05-01,,,,,,,,,46838.04,,,53150.0,4.1,59.5,,,,,28.8,,,,,,,,,,,,,,
1957-06-01,,,,,,,,,47000.29,,,53067.0,4.3,59.8,,,,,28.9,,,,,,,,,,,,,,
1957-07-01,,,,,,,,,47368.47,,,53123.0,4.2,60.0,,,,,29.0,,,,,,,,,,,,,,
1957-08-01,,,,,,,,,47646.21,,,53128.0,4.1,59.3,,,,,29.0,,,,,,,,,,,,,,
1957-09-01,,,,,,,,,47741.48,,,52934.0,4.4,59.6,,,,,29.1,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,47879.0,,,52763.0,4.5,59.5,,,,,29.2,,,,,,,,,,,,,,
1957-11-01,,,,,,,,,47959.67,,,52558.0,5.1,59.5,,,,,29.3,,,,,,,,,,,,,,
1957-12-01,,,,,,,,,48078.27,,,52384.0,5.2,59.6,,,,,29.3,,,,,,,,,,,,,,
1958-01-01,,,,,,,,,48292.47,,,52076.0,5.8,59.3,,,,,29.3,,,,,,,,,,,,,,
1958-02-01,,,,,,,,,48097.52,12026.0,,51576.0,6.4,59.3,,,,,29.4,,,,,,,,,,,,,,
1958-03-01,,,,,,,,,47773.44,12630.0,,51299.0,6.7,59.3,,,,,29.5,,,,,,,,,,,,,,
1958-04-01,,,,,,,,,47662.5,11836.0,,51027.0,7.4,59.6,,,,,29.5,,,,,,,,,,,,,,
1958-05-01,,,,,,,,,47618.28,12380.0,,50914.0,7.4,59.8,,,,,29.5,,,,,,,,,,,,,,
1958-06-01,,,,,,,,,47507.36,13399.0,,50914.0,7.3,59.5,,,,,29.6,,,,,,,,,,,,,,
1958-07-01,,,,,,,,,47552.28,13072.0,,51039.0,7.5,59.6,,,,,29.6,,,,,,,,,,,,,,
1958-08-01,,,,,,,,,47592.98,13783.0,,51233.0,7.4,59.8,,,,,29.6,,,,,,,,,,,,,,
1958-09-01,,,,,,,,,47712.92,13326.0,,51506.0,7.1,59.7,,,,,29.7,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,47823.17,14230.0,,51485.0,6.7,59.6,,,,,29.7,,,,,,,,,,,,,,
1958-11-01,,,,,,,,,47987.48,15438.0,,51944.0,6.2,59.2,,,,,29.8,,,,,,,,,,,,,,
1958-12-01,,,,,,,,,48394.35,14722.0,,52085.0,6.2,59.2,,,,,29.9,,,,,,,,,,,,,,
1959-01-01,,97.5,595.6,667.0,,2318.4,11.3,,48961.16,15647.0,,52478.0,6.0,59.3,,,,,29.9,,15.164,15.501,,,,,,,,,,,
1959-02-01,,101.9,597.7,670.8,,2325.4,10.6,,49513.71,16374.0,,52688.0,5.9,59.0,,,,,29.9,,15.179,15.513,,,,,,,,,,,
1959-03-01,,102.3,606.6,674.9,,2338.7,10.3,,50007.73,16741.0,,53014.0,5.6,59.3,,,,,30.0,,15.189,15.531,,,,,,,,,,,
1959-04-01,,103.8,596.9,678.8,,2353.8,11.2,,50463.43,16926.0,,53321.0,5.2,59.4,,,,,30.0,,15.219,15.57,,,,,,,,,,,
1959-05-01,,104.0,608.5,683.3,,2366.6,10.6,,51007.24,16213.0,,53550.0,5.1,59.2,,,,,30.1,,15.227,15.589,,,,,,,,,,,
1959-06-01,,105.1,609.1,686.9,,2374.5,10.5,,51675.44,16971.0,,53681.0,5.0,59.2,,,,,30.2,,15.271,15.635,,,,,,,,,,,
1959-07-01,,104.0,604.8,689.9,,2370.8,10.7,,52356.85,15676.0,,53804.0,5.1,59.4,,,,,30.2,,15.303,15.672,,,,,,,,,,,
1959-08-01,,106.5,606.5,692.9,,2356.8,9.6,,53038.53,14935.0,,53336.0,5.2,59.2,,,,,30.2,,15.325,15.697,,,,,,,,,,,
1959-09-01,,109.1,612.9,696.0,,2357.8,8.7,,53683.75,15342.0,,53428.0,5.5,59.3,,,,,30.3,,15.365,15.738,,,,,,,,,,,
1959-10-01,,102.7,612.3,699.4,,2359.5,9.4,,54365.95,15632.0,,53358.0,5.7,59.4,,,,,30.4,,15.402,15.765,,,,,,,,,,,
1959-11-01,,102.3,609.6,703.0,,2376.6,10.1,,54794.81,14754.0,,53634.0,5.8,59.1,,,,,30.4,,15.412,15.794,,,,,,,,,,,
1959-12-01,,97.8,614.5,705.5,,2399.7,11.0,,56010.68,16124.0,,54174.0,5.3,59.5,,,,,30.5,,15.43,15.818,,,,,,,,,,,
1960-01-01,,99.0,613.4,708.8,,2404.9,10.9,,56015.58,15507.0,,54274.0,5.2,59.1,,,,,30.5,,15.421,15.822,,,,,,,,,,,
1960-02-01,,105.0,607.1,710.6,,2405.3,10.6,,56364.63,15455.0,,54513.0,4.8,59.1,,,,,30.6,,15.437,15.852,,,,,,,,,,,
1960-03-01,,109.4,615.7,713.6,,2408.1,9.4,,56862.88,15284.0,,54454.0,5.4,58.5,,,,,30.6,,15.446,15.853,,,,,,,,,,,
